M1,M2,M3,M4,M5,M6,M7,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M29,M30,M31,M32,M33,M35,M36,M37,M38,M39,M43,M44,M45,M46,M48,M49,M50,M51,M52,M53,M54,M63,M64,M65,M66,M67,M68,M69,M70,M71,M75,M81,M82,M85,M86,M87,M89,M90,M91,M95,M96,M97,M98,M99,M100,M101,M103,M105,M106,M107,M109,M116,M120,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151,M152,M153,M154,M155,M156,M157,M158,M164,M165,M166,M167,M168,M169,M170,M171,M174,M175,M176,M177,M178,M179,M182,M188,M193,M195,M196,M198,M199,M203,M204,M205,M206,M207,M208,M209,M210,M211,M212,M213,M214,M215,M216,M217,M218,M219,M220,M221,M222,M223,M224,M228,M229,M230,M231,M232,M233,M234,M235,M236
3962408.005,1396481.032,2582077.202,1728062.511,1728062.511,2817155.086,8891398.279,387141.1963,374308.5657,3912612.131,330206.148,206999.0095,1847603.425,1847603.425,1847603.425,314185.578,314185.578,8516.0625,59009.108,1752097.77,1752097.77,1752097.77,369254.85799999995,44376.71400000001,63853.015,6311.283,113264.8051,113264.8051,2746059.1769999997,502677.7185,2727496.755,1856013.009,782035.5705,782035.5705,782035.5705,16026.1745,208317.52899999998,4425117.547,7847037.087,7847037.087,716686.837,716686.837,1905329.5559999999,3112594.897,143456.7945,45224.527519999996,94405.49124,10175.4285,22812.4,7682332.415,7682332.415,41206.611000000004,372353.8541,432536.842,16400000.0,16400000.0,481598.6145,2041061.469,4783.297302,68200000.0,4825606.18,860319.3635,78846.951,182622.2775,77485.4875,356505.216,4155249.2989999996,69332.8985,126095.5635,334750.068,34866.46265,571600.7015,1417501.279,9107963.636,633227.5765,12900000.0,1135598.243,7399904.709,29816.827,55819.9525,58391.8465,16668.753,7374877.112000001,335578.4705,7968565.795,7968565.795,4841435.829,4841435.829,4841435.829,4841435.829,4841435.829,6797034.651000001,1358604.948,180805.895,839214.7735,760199.6435,113735.9755,267920.1345,388345.708,5255.1265,1018302.547,1018302.547,14700000.0,17327.53802,28700000.0,4130354.097,10100000.0,7829907.132,300452.3325,300452.3325,300452.3325,95806.01376,18534.481,18534.481,18534.481,18534.481,7202.033,2493772.558,2493772.558,2493772.558,126715.7135,4993.4795,122904.2725,112600.373,1033923.792,3953972.083,33897.8615,120770.198,14600000.0,4751033.355,2084796.2519999999,2608.65967,4141.0845,780427.6024,817724.5467,374010.2045,325157.4806,912262.9659999999,145086.531,115557.459,214582.449,107294.9035,100111.351,73768.65400000001,106321.5855,22200000.0,455824.7185,189825.358,189825.358,1631139.7140000002,44818.200999999994,614230.1086,614230.1086,461442.70399999997,824171.9125,216472.9435,1393595.699,1393595.699,1162601.4440000001,2395833.262,1136993.827,33897.8615,121969.94099999999,121969.94099999999
3331873.2610000004,1536065.676,1164745.634,1572247.747,1572247.747,3489187.6319999998,13600000.0,318415.272,2588257.874,30500000.0,733187.5595,275274.2147,3215133.703,3215133.703,3215133.703,518223.544,518223.544,60413.3655,95165.3205,1659747.489,1659747.489,1659747.489,187392.33,214695.4945,1690596.979,14585.85905,109701.4465,109701.4465,1105717.497,909873.5835,3423589.7830000003,2186344.0519999997,459293.5974,459293.5974,459293.5974,84708.5395,3758354.147,2076025.72,8619225.912,8619225.912,2487089.953,2487089.953,1806421.208,2210611.81,130130.42800000001,149406.3495,246282.223,5405.416843999999,101418.265,19100000.0,19100000.0,21177.134,1306599.979,852190.9224,24100000.0,24100000.0,275126.8651,1899352.5280000002,1084556.064,26600000.0,124000000.0,3732915.107,101450.939,140174.99800000002,123481.8075,694965.2145,28900000.0,120008.1735,100269.606,229996.021,152718.095,359199.04299999995,152096.235,5506001.33,557515.512,836796.3591,636194.5155,20900000.0,222725.0854,98767.5015,25192.1095,27556.586519999997,6145771.762,566176.3865,5799027.696,5799027.696,9782167.787999999,9782167.787999999,9782167.787999999,9782167.787999999,9782167.787999999,6435428.734,40200000.0,170538.10100000002,1323230.683,1092678.397,182882.292,312022.67699999997,431667.7211,18177.53,8587043.885,8587043.885,21900000.0,10532.328000000001,10300000.0,260708.5865,5451534.3889999995,26000000.0,459277.294,459277.294,459277.294,128734.51800000001,16607.53195,16607.53195,16607.53195,16607.53195,24983.208,2590078.057,2590078.057,2590078.057,138370.639,1270.715236,239712.14399999997,304939.6165,58700000.0,1356071.199,6553.7864039999995,18100000.0,3066750.813,8280621.492000001,4178535.401,3440.06575,5325.216165999999,2396042.281,3380298.541,2631109.096,1649981.813,1020799.3879999999,209026.182,90329.162,168241.085,133143.953,63183.812999999995,117318.635,101757.4665,56000000.0,1707656.7859999998,688460.6565,688460.6565,16700000.0,398926.8967,1263300.614,1263300.614,13900000.0,3258538.742,3147036.893,3017436.21,3017436.21,15700000.0,9836492.817,5888604.824,6553.7864039999995,119844.252,119844.252
7900765.73,4066787.4669999997,2757782.354,5531508.096,5531508.096,5221341.468,29300000.0,821032.8559999999,5898003.711,36100000.0,1597501.5080000001,600374.5195,9146631.556,9146631.556,9146631.556,846247.5555,846247.5555,135584.7345,271982.7449,3303863.244,3303863.244,3303863.244,596784.9509,335705.1195,2041674.5680000002,21639.5175,155440.693,155440.693,3169787.123,2532660.1040000003,5407513.601,3512763.402,964042.4325,964042.4325,964042.4325,591240.943,2443324.7709999997,5951614.56,8832678.666000001,8832678.666000001,6865815.596,6865815.596,1726544.0780000002,3771438.31,216949.3595,351334.1067,951278.0205,41743.3455,92153.08872999999,26700000.0,26700000.0,82496.82,10500000.0,981853.3814,21244019.0,21244019.0,995053.2690000001,3613949.91,641463.46,84900000.0,87500000.0,3063434.381,456532.02,211173.6805,168564.83899999998,875129.5186,20900000.0,201962.4975,243495.3875,622355.5895,426866.5865,747871.1225,833441.7706,11300000.0,1597991.9519999998,6737014.937999999,1630490.7,33200000.0,671712.8775,120298.2665,95556.82400000001,68062.421,16800000.0,1352757.836,74500000.0,74500000.0,24600000.0,24600000.0,24600000.0,24600000.0,24600000.0,16600000.0,35700000.0,354282.5875,3170100.789,1816615.8280000002,209023.25,726818.926,508208.3107,19044.51,11600000.0,11600000.0,21700000.0,40593.8185,90600000.0,3757343.6360000004,9547096.822999999,11000000.0,749543.52,749543.52,749543.52,132479.702,49080.3155,49080.3155,49080.3155,49080.3155,26122.193,4142599.086,4142599.086,4142599.086,293749.196,18845.7365,332541.812,260649.3775,16700000.0,2938811.8819999998,26773.1395,18300000.0,6476325.953,11300000.0,13200000.0,24158.4285,23222.7255,1437268.5559999999,1914008.0980000002,2018534.21,811657.8255,801076.5558,232596.575,144969.3645,222669.31600000002,148055.874,208957.8865,205938.228,238964.391,38800000.0,4729189.908,610549.5485,610549.5485,14100000.0,193255.5825,1592256.858,1592256.858,22700000.0,3796126.249,1235439.9479999999,2618653.133,2618653.133,12600000.0,5436191.897999999,3937360.95,26773.1395,196533.6549,196533.6549
999949.808,671128.8135,653913.5024,1169638.475,1169638.475,3291800.298,4876786.1680000005,207757.047,3449005.04,13500000.0,169014.5595,163921.3115,1818882.466,1818882.466,1818882.466,167049.40099999998,167049.40099999998,75558.466,33789.2154,970513.3575,970513.3575,970513.3575,98019.3,70193.837,338479.5715,1584.517039,93539.9215,93539.9215,373788.249,1037923.8259999999,1506545.435,1248752.415,424686.3005,424686.3005,424686.3005,2447977.502,1880459.783,1224047.634,5932936.091,5932936.091,411718.6764,411718.6764,1101050.1940000001,473023.31299999997,198381.363,41126.1063,285157.4652,12358.148959999999,48975.875,8607508.598,8607508.598,65504.9635,316641.0,323621.149,7197497.64,7197497.64,73396.93779,817411.4975,522366.7165,1142253.739,35700000.0,2561858.103,141213.292,29612.382999999998,60948.0485,330441.478,18300000.0,35611.725,75415.387,184644.235,69312.67531,194168.423,307755.4253,5220919.834,329756.3855,2441774.851,357867.1525,5489797.078,1026936.1170000001,39282.1445,6414.0075,17251.9655,2970010.521,389683.5265,4740559.8719999995,4740559.8719999995,3746363.58,3746363.58,3746363.58,3746363.58,3746363.58,4720662.266,5682482.871,198616.7795,147066.7435,771720.7667,188949.8885,197794.7185,107368.8395,7223.8734269999995,7741976.382999999,7741976.382999999,8144292.068,6886.826677,6368923.841,257654.8737,2045982.4319999998,1145054.4640000002,162430.1395,162430.1395,162430.1395,109680.95,11129.0886,11129.0886,11129.0886,11129.0886,18507.66,1140632.005,1140632.005,1140632.005,45769.578,3315.8559999999998,64548.0835,168318.295,14000000.0,721708.738,3763.214787,12600000.0,1033035.843,6117681.313999999,31200000.0,1092.2976019999999,3486.0609999999997,336286.4815,150189.7685,281742.3557,77440.98634,61262.399000000005,55259.3625,19331.646,61418.0975,42439.58192,30713.224239999996,64579.697,34481.14429,2735489.747,194906.9295,84303.33167,84303.33167,2644350.7090000003,45671.096860000005,703339.1529999999,703339.1529999999,5839460.292,1264612.024,178113.6055,513614.69399999996,513614.69399999996,8534560.169,881224.8225,970177.7952,3763.214787,76014.141,76014.141
3584412.186,2972239.731,1454410.1930000002,2465375.529,2465375.529,4298778.301,20800000.0,561381.514,1608169.9919999999,8952788.665,594979.096,331087.5812,3142577.622,3142577.622,3142577.622,1143223.622,1143223.622,38074.178,133936.6335,2013368.858,2013368.858,2013368.858,284055.6145,37217.108,193047.49899999998,11044.3645,181820.2115,181820.2115,4522405.444,2017614.419,3824693.5739999996,1756034.9109999998,1068305.257,1068305.257,1068305.257,121171.052,845087.9959999999,1871545.586,9111074.738,9111074.738,799350.0347,799350.0347,741845.257,4139046.005,173782.1595,25033.394,132439.0675,41396.5905,63560.965,10100000.0,10100000.0,23109.15041,1459413.585,516094.5897,12800000.0,12800000.0,975027.7775,2232280.268,57155.4275,99000000.0,49600000.0,3589693.4280000003,88103.0705,303090.3495,71581.663,287403.32,1680189.54,68523.2385,275693.48,326553.4452,115022.9128,337630.3385,347390.406,5597269.347999999,764419.6145,2724948.512,743843.3215,22500000.0,59891.65900000001,120594.954,21836.5305,60784.1645,7763792.012,801636.583,9589256.649,9589256.649,11200000.0,11200000.0,11200000.0,11200000.0,11200000.0,11500000.0,11700000.0,327762.3665,1147603.676,685509.6735,126749.63900000001,502959.0585,660569.5708,11121.98542,1807515.2880000002,1807515.2880000002,9411611.968,11491.4732,198000000.0,6700912.203,5258579.17,4088260.4189999998,760368.6185,760368.6185,760368.6185,159447.052,12544.7575,12544.7575,12544.7575,12544.7575,7131.233590999999,2480988.394,2480988.394,2480988.394,92016.6435,6014.9965,62635.8255,156210.6255,727259.7245,3676085.47,37095.5525,1794126.074,2827747.145,2234475.094,4222021.29,3329.935216,5210.7515,592147.002,381232.4587,833087.4304,415687.7394,265406.3285,63859.23643,57642.1665,90287.2385,65692.81309,78029.0245,87543.3005,127248.66900000001,5586659.433999999,673092.8242,137727.39,137727.39,9581367.769,119847.7585,918890.179,918890.179,2830931.613,2037576.053,267447.268,635797.0354,635797.0354,969773.051,2001697.126,979297.1837,37095.5525,139394.486,139394.486
5261453.65,1803863.4530000002,2238208.5,2034302.378,2034302.378,2660333.77,7755898.405,340609.791,666789.581,8966476.252999999,465597.80600000004,259578.9185,2986976.662,2986976.662,2986976.662,277196.5045,277196.5045,24558.044859999998,107902.565,1695607.199,1695607.199,1695607.199,246571.60199999998,180897.7825,114771.1535,13272.1785,119710.94099999999,119710.94099999999,1102602.405,197057.3025,2762568.671,1695824.551,512762.859,512762.859,512762.859,26340.459,204003.2375,3793696.5719999997,5911841.116,5911841.116,1156738.807,1156738.807,1043770.23,2454833.044,139486.439,31975.84485,84903.99093,6286.4129299999995,52755.28999,9912915.067,9912915.067,29390.251,425891.891,434444.6135,11100000.0,11100000.0,593443.3796,1931764.965,4547.451151,50800000.0,1060921.092,167263.014,90813.2965,105483.121,132011.8985,439069.2224,1453522.88,101389.237,100776.21,214293.4455,17442.09,467889.06299999997,636006.0855,5866896.177999999,490778.779,5455704.235,421714.8475,5277130.412,27497.757,40863.1,25078.894,35499.6965,8624873.597000001,401750.3081,6591711.972999999,6591711.972999999,4450725.14,4450725.14,4450725.14,4450725.14,4450725.14,8337234.785,3870616.767,149205.614,1262724.311,195191.889,97609.4045,453648.5035,338106.8165,7098.469353,878166.0355,878166.0355,6516555.448,16587.1855,34300000.0,3267979.66,7462623.563999999,3638103.539,422056.6535,422056.6535,422056.6535,121522.05099999999,7658.1165,7658.1165,7658.1165,7658.1165,11228.5145,2345784.66,2345784.66,2345784.66,54140.4605,3330.1415,25072.132999999998,128022.498,1107834.895,2438547.707,37409.1195,376345.225,5835141.449,1351106.2240000002,2377158.914,1789.6079989999998,5103.802556000001,1245559.784,591032.6789,609293.0067,318041.7594,578855.7325,101264.4105,75046.5628,106211.6765,45713.65026,78172.5605,54657.127,104647.2825,8010309.909,283353.393,61738.6485,61738.6485,1941700.129,45477.45787,429301.4375,429301.4375,562686.4165,1229956.5320000001,128764.0885,757391.2776,757391.2776,1757716.032,988294.266,4720631.153,37409.1195,97980.472,97980.472
2130223.28,1160327.135,837246.635,2707480.816,2707480.816,3806828.541,13400000.0,187084.9545,6995673.899,48000000.0,408783.727,433515.80799999996,4951279.5139999995,4951279.5139999995,4951279.5139999995,522410.2335,522410.2335,160933.636,58108.71,1355522.636,1355522.636,1355522.636,54001.202320000004,126062.57400000001,3426911.437,5166.336737,149002.6655,149002.6655,1156563.0159999998,1397610.615,2765066.6160000004,2094955.17,485289.3455,485289.3455,485289.3455,304924.4652,5771718.156,3102685.847,5154199.275,5154199.275,4376829.442,4376829.442,1795511.635,576377.1031,86148.752,43943.82769,234949.5663,13674.501,66356.615,18000000.0,18000000.0,61396.765,707660.7851,416436.5695,24378139.0,24378139.0,974829.2009999999,1527040.43,819275.928,2394272.097,101000000.0,3671796.022,326753.7355,79817.41900000001,100858.536,300915.5985,21600000.0,36158.306000000004,58310.06952999999,200266.15600000002,164896.4918,269844.07,138164.4605,7184859.857000001,485753.6505,1056567.335,441717.7645,26700000.0,381196.0575,73114.8305,9166.1135,15798.5675,10200000.0,1025681.2420000001,4769112.57,4769112.57,11100000.0,11100000.0,11100000.0,11100000.0,11100000.0,5447360.267000001,46800000.0,322153.0395,301282.69399999996,736698.9765,268447.00399999996,293271.7778,325013.9408,11096.001,13600000.0,13600000.0,9025881.741,12000.728000000001,15100000.0,173217.5305,2412850.14,8280293.852000001,391044.3305,391044.3305,391044.3305,144565.9605,15260.242,15260.242,15260.242,15260.242,19797.216,2362442.634,2362442.634,2362442.634,72489.338,2427.145,64647.1205,162094.55800000002,123739962.0,605636.6673,3260.8775,22900000.0,1312020.45,6947192.007,7690389.815,4352.395059,2768.815438,1199033.129,685292.7109,1057430.95,775427.6595,351503.2901,153190.1195,64247.95574,155615.7545,84189.663,45558.087,78132.65,55771.788,20800000.0,2172921.937,227034.2425,227034.2425,11400000.0,165288.168,1593621.414,1593621.414,21000000.0,3683326.834,287538.91,1834997.0980000002,1834997.0980000002,24500000.0,4451356.839,3140917.479,3260.8775,100360.86300000001,100360.86300000001
9561372.195,7161485.374,2329772.481,7743658.576,7743658.576,5576343.896000001,41000000.0,1061467.051,1387079.302,22000000.0,15900000.0,554964.44,10900000.0,10900000.0,10900000.0,811460.7559999999,811460.7559999999,34858.9835,127571.1305,3979085.453,3979085.453,3979085.453,234735.0166,156828.7295,693474.281,16726.6905,129233.9495,129233.9495,2082830.02,761399.1065,7280666.517000001,2865513.396,664872.9715,664872.9715,664872.9715,299460.0703,4292918.131,7609186.871,2488633.023,2488633.023,13700000.0,13700000.0,2247396.136,3891953.557,215224.2725,218619.0361,505756.521,8563.453475,154741.47,17700000.0,17700000.0,16825.978219999997,8046292.683999999,640448.9384,6485089.219,6485089.219,1146982.071,2853690.057,223359.3975,104360975.0,70800000.0,1516275.861,50505.2205,294801.4545,85458.24682999999,766663.0425,6261384.91,138982.884,238331.2185,428927.30799999996,212888.3686,295179.7905,322987.92,6691241.596,1526525.5890000002,226734.1605,659658.039,24000000.0,83057.39392999999,133267.7875,83776.4465,327101.2515,5058239.092,683708.4347,10500000.0,10500000.0,72200000.0,72200000.0,72200000.0,72200000.0,72200000.0,21200000.0,23500000.0,288247.387,616325.2705,1558442.592,170936.5965,962846.8407,96708.92499,14773.9295,47800000.0,47800000.0,9358709.111,18381.78001,129118067.0,514583.9905,2607977.786,9935695.359,528956.6559,528956.6559,528956.6559,214818.4802,86813.4045,86813.4045,86813.4045,86813.4045,22028.749,4333454.72,4333454.72,4333454.72,257879.1415,10850.072,243316.94100000002,224309.90300000002,898072.0920000001,4115554.432,11516.428,3072871.665,8587799.466,7382844.627,814263.8745,103006.6855,214482.6115,2133607.17,1447020.717,1258474.5990000002,1013303.343,542106.3131,316849.2115,145915.3241,322149.1515,276003.7705,700676.662,88082.34296000001,817200.2115,17600000.0,2842881.528,458372.0255,458372.0255,19400000.0,230330.0897,912608.2925,912608.2925,14800000.0,3218970.7830000003,405105.81899999996,1550710.996,1550710.996,11000000.0,5453927.42,4356895.186000001,11516.428,159199.4065,159199.4065
7996252.125,3951293.6289999997,2638591.331,5356168.399,5356168.399,5433463.357999999,29500000.0,822557.332,5626965.502,37900000.0,1767455.45,661378.9305,9142225.969,9142225.969,9142225.969,907026.8865,907026.8865,144662.89,271449.7745,3209191.691,3209191.691,3209191.691,605533.3520000001,363582.5035,2125080.785,16499.183999999997,152550.881,152550.881,3180879.688,2612269.134,5718772.242000001,3552026.6760000004,977713.6505,977713.6505,977713.6505,573131.9612,2314219.536,6160859.879,9056847.438,9056847.438,6755289.955,6755289.955,1814715.4640000002,4106452.788,230522.0835,362379.5483,958465.0954,29890.938,108696.25,26400000.0,26400000.0,83864.728,11000000.0,886679.3256,21300000.0,21300000.0,994223.281,3644052.834,698027.9475,86300000.0,88800000.0,3212971.2010000004,425293.6475,259572.651,154146.899,944820.7191,20500000.0,192352.6165,265263.238,601513.9415,436658.326,640891.3983,792672.4031,11400000.0,1516180.744,6342346.488,1528539.63,34100000.0,704170.043,111048.481,98409.222,56337.380999999994,17200000.0,1360225.335,75300000.0,75300000.0,24700000.0,24700000.0,24700000.0,24700000.0,24700000.0,18100000.0,36300000.0,367423.2525,3064393.314,1745429.3180000002,232880.5265,721526.9695,553660.559,24208.5195,12000000.0,12000000.0,21100000.0,37179.339,92000000.0,3836477.269,10100000.0,10800000.0,782823.738,782823.738,782823.738,128720.7145,58344.875,58344.875,58344.875,58344.875,28202.362,3927899.2819999997,3927899.2819999997,3927899.2819999997,325438.5055,17968.667,314240.438,275434.062,16300000.0,3158473.578,31852.7815,19600000.0,6601857.14,11300000.0,14200000.0,20288.0,23250.04969,1436350.154,1610766.52,1939521.3569999998,943481.943,866418.6689,207500.8495,140556.955,244397.8465,154105.2785,165062.829,146049.3375,201971.6269,40000000.0,4369245.754,532402.2965,532402.2965,14900000.0,200092.0289,1575254.0790000001,1575254.0790000001,22400000.0,3705280.825,1094275.017,2646920.295,2646920.295,11400000.0,5141002.973,3991638.6489999997,31852.7815,201507.4915,201507.4915
6519240.205,1757752.499,2781645.535,4548045.782,4548045.782,2932799.53,16100000.0,464551.06899999996,2983522.6960000005,13300000.0,356759.3975,324752.94899999996,4688827.791,4688827.791,4688827.791,651862.0415,651862.0415,81242.475,170070.1935,1815514.4119999998,1815514.4119999998,1815514.4119999998,226599.1815,53252.1315,415691.7275,5483.204915,111757.6865,111757.6865,5120161.065,816408.072,2615079.194,1596344.746,1148122.4340000001,1148122.4340000001,1148122.4340000001,41207.16197,495115.222,2754439.9289999995,11800000.0,11800000.0,3151599.4889999996,3151599.4889999996,2146348.62,2867386.6969999997,140610.489,83459.39112,157551.3915,3527.6555,25212.93459,21300000.0,21300000.0,56806.4685,582430.0275,645987.0979,21200000.0,21200000.0,1973572.959,2044084.687,3603.2474159999997,39900000.0,2617274.624,1292993.853,228649.6095,130016.2725,162412.8741,393800.2645,92020.5065,470006.3055,121147.756,270642.4075,59938.38873,567673.8589999999,535191.1120000001,8841538.404,530812.657,3689486.225,941394.92,17500000.0,56931.9965,70106.844,20287.2765,39616.127,13000000.0,788794.4945,33200000.0,33200000.0,4207733.484,4207733.484,4207733.484,4207733.484,4207733.484,9887868.226,15100000.0,162125.3795,2672202.899,931774.6905,139821.6305,189791.0923,261479.3,12649.3325,1044100.827,1044100.827,17700000.0,15055.29725,34700000.0,6664208.632999999,10200000.0,5706362.11,514744.4215,514744.4215,514744.4215,99287.03077,18552.8245,18552.8245,18552.8245,18552.8245,12072.1665,2350001.288,2350001.288,2350001.288,278038.179,7506.611,231454.797,138551.019,1134822.183,3178287.315,21672.994,997189.9029999999,3533092.499,8745978.582,857295.245,4101.371313000001,6486.7635,1152870.568,1224751.977,1236033.584,1393228.294,1095432.88,155021.1905,89754.0645,186185.615,56586.459279999995,114969.016,103908.421,89081.5435,12700000.0,334269.9411,193944.172,193944.172,4781501.847,219317.8175,908474.0731,908474.0731,1267499.047,1186149.384,239500.35600000003,2482318.102,2482318.102,1268211.77,2867596.695,2412932.0719999997,21672.994,149383.1965,149383.1965
9585860.888,6015240.682,4095695.713,4106346.0960000004,4106346.0960000004,2957799.087,45800000.0,1273648.311,2616179.755,29800000.0,1795497.2019999998,499447.6,14300000.0,14300000.0,14300000.0,348913.3245,348913.3245,51436.975999999995,44002.858,972159.98,972159.98,972159.98,289989.1085,104847.99699999999,536827.4133,7769.933082,116692.005,116692.005,1583891.99,2717210.312,2158004.9669999997,1396407.874,606314.827,606314.827,606314.827,727964.1561,2185551.762,1136022.103,2555328.8140000002,2555328.8140000002,775395.8027,775395.8027,1934000.743,3353646.4060000004,133620.271,1235819.389,4954082.37,22482.2735,125733.14,14800000.0,14800000.0,39238.7805,103000000.0,319012.28,11600000.0,11600000.0,1105396.188,1282821.814,59424.5765,95600000.0,12700000.0,2599927.695,228877.415,159228.2987,108528.021,489273.25299999997,3764703.316,107589.57699999999,245588.435,222875.3715,4525686.964,150278.112,103024.487,5184076.363,330775.45,264100.3,200774.4255,16400000.0,35145.63231,62778.8065,237705.2335,44029.86023,11200000.0,789457.4537,16900000.0,16900000.0,36600000.0,36600000.0,36600000.0,36600000.0,36600000.0,23200000.0,17100000.0,152250.217,929888.4505,471360.6726,105944.5115,378068.1831,232981.609,16935.89796,1097760.993,1097760.993,3362389.622,62511.8095,36100000.0,1110983.51,546791.2535,37200000.0,562539.3945,562539.3945,562539.3945,290248.9435,134270.163,134270.163,134270.163,134270.163,30845.7625,1534953.741,1534953.741,1534953.741,299158.1815,4580.9915,24823.2385,129088.3705,957051.0335,2695473.709,7578.7705670000005,1058303.683,446310.099,3335852.063,927606.5195,17175.0735,19005.97623,4437413.052,5797227.918,2030837.312,877292.3011,2692370.8189999997,475121.094,309700.456,246334.8934,247723.5035,398953.6065,87885.62628,596822.061,123000000.0,33000000.0,4236018.945,4236018.945,35500000.0,569694.162,1222417.709,1222417.709,21700000.0,3043903.667,1207080.635,8293293.172,8293293.172,8018806.042,30500000.0,4071659.6980000003,7578.7705670000005,113380.103,113380.103
4198565.186000001,1268495.744,684432.7119,2116634.536,2116634.536,8587391.752999999,5741128.852000001,107467.9195,6161596.191000001,18800000.0,527454.7305,346861.6379,7926224.131,7926224.131,7926224.131,833639.5258,833639.5258,152505.35,172236.96,1952709.1030000001,1952709.1030000001,1952709.1030000001,632039.2535,139282.677,516769.35,17552.71392,114980.23800000001,114980.23800000001,817946.849,850965.4515,3670595.97,4367963.163,459235.6195,459235.6195,459235.6195,329410.38,7045935.304,9903661.521,6510695.375,6510695.375,943756.5496,943756.5496,2122180.991,1711528.82,217368.1245,64296.2865,226208.4863,25243.248,147301.7,26000000.0,26000000.0,50947.8145,491967.3617,646695.522,15600000.0,15600000.0,141955.8494,5696479.977000001,1254098.335,1606766.355,101000000.0,2629328.806,159328.631,67704.6495,121266.2285,492836.364,21900000.0,68554.9185,100647.3895,490059.133,89329.668,246032.16,660778.6393,4912008.84,574766.269,5258526.653,324402.9095,9979358.018,4118132.57,91726.7575,16877.4115,31097.928,7106990.471,863074.318,140000000.0,140000000.0,7402295.285,7402295.285,7402295.285,7402295.285,7402295.285,4194436.8719999995,3048266.311,1109726.077,4654624.242,1555910.595,291799.3165,306578.6741,388696.7014,16000.438,701729.0072,701729.0072,24600000.0,5986.7465,19100000.0,229740.747,2917702.18,2291384.7709999997,352230.159,352230.159,352230.159,121466.088,32711.4235,32711.4235,32711.4235,32711.4235,42717.6335,2834065.588,2834065.588,2834065.588,30225.465,2365.3379999999997,189186.32,207914.31100000002,1131502.449,1199587.682,5374.107189,30500000.0,951202.9755,9399449.904,27900000.0,2457.838148,3027.589661,1041300.434,866986.1598,3340082.685,349265.717,191052.3075,177661.8125,91332.9655,136028.669,151411.5245,148178.3355,66854.3665,233664.2178,3894371.36,407977.4885,70950.80155,70950.80155,2141685.117,44617.372789999994,1456344.581,1456344.581,27900000.0,1783128.561,190376.95,986407.683,986407.683,15900000.0,2512178.985,3793876.8189999997,5374.107189,169085.695,169085.695
